time(s),M_x,M_y
1.10064,-8.088089855783204,-2.927603030476706
1.1008,-5.870154183691634,-4.698860045261071
1.1009600000000002,1.1430355448670095,-13.648827906666448
1.10112,-5.938435170393006,-8.141149777760873
1.10128,-4.672466555264978,-9.418545564014407
1.1014400000000002,-1.1091907386672621,-2.260450935363458
1.1016000000000001,4.074013957897508,-10.52223197264112
1.10176,-2.5602504122167047,-4.825932735635231
1.10192,10.461647949930335,-5.988692887986394
1.1020800000000002,6.733387801175032,-3.1477944282310846
1.10224,6.583952064123728,0.0737125322124608
1.1024,3.7063520053872936,-6.313220908724296
1.10256,-1.1072437525041583,-14.211980007244934
1.1027200000000001,3.3382988360312225,0.10203481223929249
1.10288,7.078859570265573,0.07196570350537705
1.10304,4.786010421225421,-10.779516186222478
1.1032000000000002,-5.35513995128596,-7.916900642488998
1.1033600000000001,6.281077440900718,-8.468616473875795
1.10352,-8.647047747851452,-5.549447350750478
1.10368,6.330434449942016,-3.5663600610336608
1.1038400000000002,7.819096431024674,-9.77912922103446
1.104,2.3887700608046507,-0.8637795014543619
1.10416,13.640621450969627,3.133383091397644
1.1043200000000002,8.055546073047587,-0.4241700415711364
1.1044800000000001,1.943419721160124,-4.098560540458507
1.10464,3.00712922697993,-7.951919099226317
1.1048,9.077904868066895,-9.291418285243152
1.1049600000000002,3.429497851446886,-3.1612049777844256
1.10512,-1.7364205193707007,-5.871728149141245
1.10528,10.607972148347146,-7.641738728858577
1.1054400000000002,4.864390261389621,-4.17991544826446
1.1056000000000001,8.062133072963881,0.9313053486625678
1.10576,6.151803018510339,-5.031394364239773
1.10592,2.6314609762289156,-4.608097737022179
1.1060800000000002,11.539514046730465,-5.387019575190238
1.1062400000000001,13.48653660209895,3.9784569687803173
1.1064,-1.0280905767144264,5.776489592340451
1.10656,-4.7143449539040745,-6.375196935561037
1.1067200000000001,2.185573850679608,-3.188653843457715
1.10688,1.3100487457833443,-6.375424387215606
1.10704,3.7330002412365033,4.089062159363739
1.1072000000000002,0.8125391927132388,-0.2903374880232102
1.1073600000000001,8.572889410396039,5.904017186023746
1.10752,7.228568249302359,1.8548227526727206
1.10768,-6.1398663556786,3.8307680604360965
1.1078400000000002,13.766666059865138,-2.87445212783721
1.108,4.620289145707034,0.3233452721341467
1.10816,5.810570948260949,3.4769260704574463
1.1083200000000002,7.078595726346274,-2.707175083001576
1.1084800000000001,2.1261270862416644,12.228992796256128
1.10864,11.571539239693667,9.415470417644645
1.1088,2.3603022117188956,-4.913055817401032
1.1089600000000002,-0.3965665087727402,4.702399193006153
1.10912,1.2548052879218208,0.0645234853679057
1.10928,7.766691569812162,3.5185224290448778
1.10944,4.708349328289657,15.29106524491355
1.1096000000000001,1.1700749975620768,3.09201418446478
1.10976,4.560323791496675,3.9898386495749096
1.10992,7.575404728320309,6.318061079933507
1.1100800000000002,6.797056068321761,0.7166000848163739
1.1102400000000001,7.781284867969257,7.4578395171071
1.1104,4.274790082417945,1.5527214650752432
1.11056,7.119400553175808,12.768135100178394
1.1107200000000002,0.8154596719578945,7.6611358059601535
1.11088,2.107048441456484,4.894568546917729
1.11104,-0.9204513557065735,3.263703791399037
1.1112000000000002,8.683221658993979,12.67646298532123
1.1113600000000001,-1.3652922036448676,6.070320737777829
1.11152,3.0780395548081105,17.477767255799815
1.11168,-0.5735147979606136,8.180717267589555
1.1118400000000002,-2.425835582433084,-1.7670173159432143
1.112,-3.53937519673569,-0.4019343678205496
1.11216,-2.609188910213598,13.540324369371236
1.1123200000000002,4.973858193700202,9.71099380339201
1.1124800000000001,9.985527950455822,11.558883829633492
1.11264,0.6047575572321009,11.817714714465916
1.1128,1.9969891348440254,2.2707863385470364
1.1129600000000002,-2.0187517091531104,1.9812949706788199
1.11312,4.445187763954254,7.186107574427568
1.11328,-0.245083706830322,-0.246621280015203
1.11344,-3.100593660875093,-1.33014637398099
1.1136000000000001,-2.7169282099494607,-2.360966370550235
1.11376,-3.1498687873207465,6.6295697679639245
1.11392,5.774369742919875,11.076204124441233
1.1140800000000002,-4.612382926194243,9.016465627134934
1.1142400000000001,-1.6920856428622681,11.406645888197907
1.1144,1.9586589820161933,11.889016259139954
1.11456,-0.5580844777147072,0.3384662581298403
1.1147200000000002,-8.028015324778652,5.691177025745012
1.11488,-10.283507814072523,3.637315879192755
1.11504,-7.0525024725342105,13.559330229626955
1.1152000000000002,-0.6121906773033895,6.0244209938859665
1.1153600000000001,-8.272807893491127,5.512227161996939
1.11552,1.9682665399051538,12.152041352482614
1.11568,-8.916732625639872,3.2532319172227173
1.1158400000000002,-5.718907931469967,10.777041512220777
1.116,-11.684564515881695,2.149163389816331
1.11616,-10.944100203468025,9.53669305146331
1.1163200000000002,-2.001083264626253,0.3427059569709915
1.1164800000000001,-13.66477681668477,6.777249578241963
1.11664,-4.9508309881917185,9.223965222564408
1.1168,-9.737150743667353,-1.2186586709778433
1.1169600000000002,-7.759331234270334,4.223249537492792
1.1171200000000001,-6.771963601789798,7.182149915638082
1.11728,-6.005315054902238,6.553855661191264
1.11744,-14.942299975864861,1.3634452962097738
1.1176000000000001,-9.206069326382982,1.2563428611067018
1.11776,-10.56372825250054,-0.20205895185220216
1.11792,0.15433959472379474,-1.3670572284843168
1.1180800000000002,-6.1929171795900855,2.3744133123683064
1.1182400000000001,-4.844583771309823,2.736643719367432
1.1184,-4.606960478749338,7.839903708384572
1.11856,-1.4396325024239365,8.088917779805833
1.1187200000000002,-4.43023054314985,6.797410892902888
1.11888,-6.664051438796463,0.8366217738989193
1.11904,-1.128178402790615,1.5779595006661302
1.1192000000000002,-7.0060659427375676,3.385290347865012
1.1193600000000001,-2.1846094556642384,2.402371669747829
1.11952,-5.348343695847462,-3.145983913060722
1.11968,-18.04958071538426,-2.120240637421439
1.1198400000000002,-8.501806219310387,-4.091646010159634
1.12,-10.196721360755483,-1.4263220315986058
1.12016,-11.215167987316217,-3.0154994478680393
1.12032,-12.911811761336033,2.1630288426788082
1.1204800000000001,-10.489542620846578,-1.229057760624701
1.12064,-17.96416807006081,-3.5245089565931127
1.1208,-14.084106687046695,-5.746347699077074
1.1209600000000002,-7.779574431526904,-13.899261276412213
1.1211200000000001,-5.320267063607564,3.4248760338260604
1.12128,-2.493297743178011,-9.55917437300083
1.12144,-4.655280308245805,-2.3891248853857774
1.1216000000000002,-11.535037798168563,-5.4423631117797715
1.12176,-1.4935203484242334,-11.097711952897201
1.12192,-8.833039514824959,-4.9895068675344945
1.1220800000000002,5.649862707209245,-6.0116927992963305
1.1222400000000001,-8.481199099406508,-10.012631089614167
1.1224,-1.882753815853695,-6.176204032012415
1.12256,-6.715428218530327,-5.933040017146649
1.1227200000000002,-6.022228359935929,-7.2061688103604835
1.12288,-6.036166597327869,-6.519519559417649
1.12304,-7.258673750301005,-13.224676061227676
1.1232000000000002,-10.507838831940044,-3.8649312989522397
1.1233600000000001,2.1051651417566593,-14.466207270588898
1.12352,-6.152085058562004,-10.756079567735773
1.12368,-6.57755612359727,-17.315894462276724
1.1238400000000002,-3.672216061069699,-4.432041058320213
1.124,5.510680490745875,-14.09233133887588
1.12416,-4.151056382332847,-9.876678686645667
1.12432,-9.364484854756638,-13.96512217750898
1.1244800000000001,-6.523968513781003,-15.26181496213608
1.12464,-1.0436573679530736,-15.123415179364425
1.1248,-4.087970391421812,-6.842992204478354
1.1249600000000002,6.65693675104157,-8.662368891303167
1.1251200000000001,10.845677323503276,-1.5887771013573937
1.12528,2.9759956445026354,-4.46548554960792
1.12544,-8.441058431408313,-11.625263320502674
1.1256000000000002,-3.6921499240760554,-2.0419426798528835
1.12576,-2.0484023068426205,-10.329798774810243
1.12592,-3.2450436576582624,-3.2358364146813416
1.1260800000000002,8.625139604483445,-1.0636276232241613
1.1262400000000001,3.972179303114235,-10.434972419882577
1.1264,-0.6898972605700678,-7.445138616716012
1.12656,5.88995157570525,-5.400093496294819
1.1267200000000002,3.8064307333972995,-4.623464370804806
1.12688,10.716876000554398,-16.78560457675025
1.12704,-3.5972479957240218,-8.835232148774995
1.1272000000000002,2.520400882336357,-5.034414922212439
1.1273600000000001,2.9635039996337498,-12.483593080313582
1.12752,10.343591443143257,-4.236996715494894
1.12768,3.9514812025485293,-11.436551231740534
1.1278400000000002,1.007547143273827,-10.748473584407012
1.1280000000000001,-0.7780302276821522,-11.357898449590852
1.12816,-3.0195753815179014,-0.6893058862681906
1.12832,15.297406597042912,-5.2436886405475445
1.1284800000000001,6.783900264621537,-8.741685832284189
1.12864,10.91476803809491,-3.3681222969782043
1.1288,0.3410955992566487,-3.4697840885040048
1.1289600000000002,12.426066007840195,-4.2322475249475096
1.1291200000000001,11.13109275772163,0.328449287262657
1.12928,4.130149026244938,-2.58501534836609
1.12944,6.186302885475243,-9.937098944165161
1.1296000000000002,11.612853558229434,1.7000555488383375
1.12976,9.392697957989277,-2.1897589611236623
1.12992,5.242041890568471,-4.473746593701837
1.1300800000000002,5.066512899705103,-7.264969612099453
1.1302400000000001,9.589907640566086,-2.2422002146009055
1.1304,16.618154668657144,-9.566198080093896
1.13056,10.827735936990937,-7.042530991997941
1.1307200000000002,9.571302095222407,0.7751552387684102
1.13088,11.619240400689709,1.8591807263742473
1.13104,7.309768489983205,2.686558865031515
1.1312,4.141003019200933,-5.092396897994964
1.1313600000000001,11.99403523708718,-2.072776026146148
1.13152,-0.2706492728037872,3.1137403665091345
1.13168,6.563354042286032,-1.2826544685071508
1.1318400000000002,4.737290276816914,-1.5813985696832014
1.1320000000000001,14.442588690778535,5.93631532097243
1.13216,2.3521412463529887,-0.8254311524941641
1.13232,14.829775093316885,1.4895444935023814
1.1324800000000002,5.645186301191323,-0.835530005956992
1.13264,-1.2653135543628715,-8.644400210592279
1.1328,0.17019752408028932,4.858858637150523
1.1329600000000002,1.9623527968863808,5.643767002866817
1.1331200000000001,9.526666982529944,6.902821087695973
1.13328,20.67274425525453,2.498210698916684
1.13344,2.598353113389969,5.5654781433644445
1.1336000000000002,6.406721734884189,7.779556235394539
1.13376,-1.3218944279532558,11.579609224397746
1.13392,6.132806256320803,6.220893733101974
1.1340800000000002,10.323266363291044,0.15666869966657304
1.1342400000000001,3.2263926219836705,5.346151061897425
1.1344,1.1018122069930698,-7.3396465393272825
1.13456,0.5468301698466729,14.417468930048024
1.1347200000000002,9.931585516058428,6.338777376631578
1.13488,3.6792306700965822,11.455993799173022
1.13504,2.725862510940899,11.753527857546771
1.1352,8.904714080212488,5.376474916484457
1.1353600000000001,9.666094846780249,9.733456928797166
1.13552,9.173152522933872,1.174269206072314
1.13568,2.8626974263291256,5.296284561149894
1.1358400000000002,3.5837100732441227,8.97263114426655
1.1360000000000001,5.9961714983885965,1.5136634669527929
1.13616,-0.8124300159190461,9.575559990195924
1.13632,-1.1299070353653333,8.568367671503223
1.1364800000000002,-1.0029071295206358,10.623939254497833
1.13664,7.1089377770656705,-0.7914225811031276
1.1368,9.365376465242546,8.680801573389374
1.1369600000000002,-2.2769366312865604,8.164295258129732
1.1371200000000001,-0.880055941855262,12.71752255800388
1.13728,-6.081083750071995,4.754667583225924
1.13744,-5.330138465415824,2.112516379232303
1.1376000000000002,-1.8741470452448346,14.85251116070752
1.13776,-5.904863306178741,10.369275283977098
1.13792,-3.4142403944584516,14.93261963344644
1.1380800000000002,-5.779046148937797,7.8229904033508815
1.1382400000000001,-8.583270303910531,7.753745021634139
1.1384,5.533407460070329,15.43781705244095
1.13856,-3.5022823809087087,7.078495647618263
1.1387200000000002,-5.202911107916558,5.200609297172328
1.1388800000000001,-1.8932256900300146,8.328579039191249
1.13904,-5.726286463144159,9.903299628296327
1.1392,-3.1648805965222473,5.915298788090329
1.1393600000000002,1.5376095771457323,8.621163749561592
1.13952,-2.9982495143855874,14.083706372134655
1.13968,-0.4552945259822483,13.931896039809658
1.1398400000000002,0.13904574547062926,-0.38758671745038786
1.1400000000000001,-10.296499852581459,8.521749180382926
1.14016,-7.871637763229927,5.9468144893472985
1.14032,0.21641570028854665,4.4336514160345555
1.1404800000000002,-8.19297236273769,8.594097002667977
1.14064,-7.591253559610621,4.153876782849492
1.1408,-5.677748280059306,6.670374594793459
1.1409600000000002,-11.005393875341062,9.929129038189092
1.1411200000000001,-3.5985581172543344,2.701943694946508
1.14128,-11.637764063437743,2.120786521392403
1.14144,-10.21102352079473,3.8907425127126385
1.1416000000000002,-12.137175112340037,12.409980626829132
1.14176,-2.1954452524878674,11.373592613756058
1.14192,0.5244034367062488,-4.4972287025194575
1.14208,-5.301697910528617,8.20921241087386
1.1422400000000001,0.9993406875770064,16.327316786993883
1.1424,-7.216376840617504,8.4111985781966
1.14256,-22.405634724946328,4.4237254258292
1.1427200000000002,-8.85098999940348,8.870250605512314
1.1428800000000001,-8.2504357487478,3.9153982720678306
1.14304,-9.689222131016741,-3.5234899731806473
1.1432,-2.8701669386651454,5.264723369562011
1.1433600000000002,-5.918091894408427,3.7304618807715224
1.14352,-4.501331930367868,4.494754028517756
1.14368,-1.3752181938502235,2.550852109849947
1.1438400000000002,-6.500431816566286,-1.7562179113843164
1.1440000000000001,-6.149392030971916,0.3735393032642561
1.14416,2.5320827993149795,-5.257544995343839
1.14432,-7.567034507432199,-3.4556183994574976
1.1444800000000002,-3.144573712802399,2.9103076066633404
1.14464,-11.204796191867908,-9.071299672018235
1.1448,-14.675553773453466,0.9561157751428666
1.1449600000000002,-8.18983352990465,-2.4923424462288244
1.1451200000000001,-6.065798998885013,-7.492202913079263
1.14528,-12.792499721415739,-3.320093605599584
1.14544,-8.256194824641467,-8.662259714508973
1.1456000000000002,-16.05040804465638,-9.01982281355636
1.1457600000000001,-8.374951882524613,-3.0394364599947963
1.14592,-3.1443917514787443,-7.969278209502962
1.14608,-6.381620170286044,-9.139971875565465
1.1462400000000001,-8.657201189711378,0.6776785576866644
1.1464,-4.450682995928622,-5.239021332595805
1.14656,-4.039150168285294,-6.747617176684818
1.1467200000000002,-6.411998613270172,-5.33646162141282
1.1468800000000001,-6.167242436822428,-4.908788824361333
1.14704,1.617617971156641,-6.196137895018771
1.1472,-1.7911544855259913,-10.500150966015639
1.1473600000000002,-1.2451158474372157,-3.7002472029786833
1.14752,-0.6109533403025386,-4.958264108263007
1.14768,-2.010099448213336,-15.834101521162026
1.1478400000000002,-3.295456042376757,-5.956776871817385
1.1480000000000001,-5.328418930907288,1.0500897007442622
1.14816,-4.160964176405837,-3.987664211757238
1.14832,-0.3353001310982511,-8.75416837908689
1.1484800000000002,5.951117874651729,-0.051422270064777634
1.14864,-10.065827482584577,-3.2072957810661245
1.1488,-1.8869389262977498,-1.6557297703960876
1.1489600000000002,-2.4824073579572854,-5.712639363870067
1.1491200000000001,3.495831851985155,-8.907707343986605
1.14928,-2.2882273314193258,-7.652483545020379
1.14944,-9.441809319243642,-3.2779422649750063
1.1496000000000002,3.1299167281820246,-12.912339449174631
1.1497600000000001,-2.483371752972655,-3.4600036673575727
1.14992,-1.5956097490606223,-11.903118261723181
1.15008,-0.18941263985821047,-7.179256730591974
1.1502400000000002,5.151043032608827,0.5551185081391379
1.1504,9.29498472718678,-12.432398261903373
1.15056,4.800348973529401,-8.47113663820841
1.1507200000000002,0.1439314070107541,-13.379297696003135
1.1508800000000001,2.3927914060574165,-3.0502085703551463
1.15104,3.1981704206848485,-1.4051781257899463
1.1512,5.49872563178177,-11.378059764251777
1.1513600000000002,7.053885378593985,-2.111224453834356
1.15152,2.731430527444729,-6.764394010725768
1.15168,8.746789847412698,-0.6922263655128461
1.1518400000000002,5.735985001694947,-11.395437070660787
1.1520000000000001,4.367199140635911,-7.967895303443187
1.15216,1.9708230965025002,-4.011137222508675
1.15232,5.972998723821189,-1.6205384504012965
1.1524800000000002,5.777272026032166,-0.8548724946614714
1.15264,8.237107081790104,-7.204895081094901
1.1528,9.428271396763742,-10.804481279827884
1.15296,1.6707142853990404,1.1505960378648565
1.1531200000000001,11.726151776402943,-5.6860548144841365
1.15328,8.239545363527075,-4.9799538980426306
1.15344,2.306805582564456,-11.33528065706059
1.1536000000000002,6.419340752679633,1.6783293667939836
1.1537600000000001,2.2712776341209038,-1.2665417932975398
1.15392,11.606612284828081,1.7502313838360815
1.15408,8.17756023862415,-4.18091623554456
1.1542400000000002,11.787390859878883,-0.47216234068502566
1.1544,4.181007216206387,-4.530509428615876
1.15456,4.576027053728064,6.363105605604193
1.1547200000000002,3.3491619270533994,-3.360552705914175
1.1548800000000001,7.341411564166732,-3.609967092247475
1.15504,2.2371598859356743,2.6008368854578534
1.1552,14.39514227563561,-1.4226646089931492
1.1553600000000002,9.047981328391902,-9.719172964890282
1.15552,20.104278884025327,9.587569437557125
1.15568,7.425131969180193,1.6568033422056496
1.1558400000000002,3.0864006776300372,-1.3542653474314015
1.1560000000000001,17.106238625161943,-3.8173939031474866
1.15616,10.009292099325107,3.923904963948681
1.15632,12.505783263733255,1.5834365365081324
1.1564800000000002,8.38571489481878,5.296703072194299
1.1566400000000001,7.734511709723853,2.9830284496618837
1.1568,4.982010060999927,6.78774874661683
1.15696,7.584120675723362,-4.076179297648997
1.1571200000000001,7.388894371574389,8.27738422078104
1.15728,5.727751251799578,1.6294090649294561
1.15744,-0.9897331296880458,5.249638775831048
1.1576000000000002,3.3235508707490204,1.2664417145695297
1.1577600000000001,-1.7023118692516541,-4.6827382719852775
1.15792,12.29917527878969,5.515611642616913
1.15808,3.596265404576287,0.9046480147471753
1.1582400000000002,3.0265535982800538,6.386169203377407
1.1584,7.576314534938581,2.144077570820186
1.15856,8.40853284480506,12.549535864005993
1.1587200000000002,5.69380636687182,0.3074691466452867
1.1588800000000001,-1.3499801582593365,5.379086061478899
1.15904,7.397191807933036,7.966057494074276
1.1592,7.218478493905714,8.202352468972084
1.1593600000000002,6.954498103613866,9.043778021815482
1.15952,-2.17627562704086,1.229467173602924
1.15968,4.61393869551149,18.83834666116203
1.1598400000000002,1.5955642587297085,12.70705068382756
1.1600000000000001,5.0469975477431515,7.933841241721237
1.16016,-5.999665155802764,6.666853643180743
1.16032,-1.272919537691632,3.397317991358578
1.1604800000000002,-0.5552276849333306,6.239417395850007
1.1606400000000001,-3.8430686459151446,11.711167261399991
1.1608,-1.215319680688782,6.120223630790091
1.16096,-1.6008229409833252,9.517860054465064
1.1611200000000002,7.951591568843739,1.179555182524479
1.16128,-2.7469427302862797,9.769021269505448
1.16144,-3.2934453697503745,7.79867127244445
1.1616000000000002,-2.6534146099278377,-2.7712891553912593
1.1617600000000001,2.9044484520416636,2.0786260827016423
1.16192,-2.2589770486418557,4.354243494391707
1.16208,1.963544643556318,3.1613687429757147
1.1622400000000002,-0.7310933042454594,1.3596423045453936
1.1624,-7.316146234377297,1.7106365998088502
1.16256,-5.626062166075229,6.8113582283610095
1.1627200000000002,-5.285485156590996,9.912015575699382
1.1628800000000001,-3.3933876267676393,13.427681211962883
1.16304,-2.8240033508539844,3.728460306211322
1.1632,-10.186795370550128,-0.03462723989146208
1.1633600000000002,-0.2739245766295692,2.692772844234318
1.16352,-3.7361299760033617,5.371634745275245
1.16368,-3.657731939706796,6.4418220742171535
1.16384,-0.40557359429364076,1.250056097374437
1.1640000000000001,-11.776500474658159,-4.7863015593432685
1.16416,-7.917855939438184,14.029672957075434
1.16432,-6.478068769889141,-0.31547544488608714
1.1644800000000002,-4.415127753286522,10.619836026649423
1.1646400000000001,-5.275804814172574,6.207819811997394
1.1648,-1.4989973842662356,3.333667920344214
1.16496,-4.901392096554775,1.2339707163633742
1.1651200000000002,-17.417701822861446,-0.1142353189903305
1.16528,1.583318261647757,4.099952544584465
1.16544,-10.741149641129915,1.009248481649997
1.1656000000000002,-1.0111863697469181,3.449813833232917
1.1657600000000001,-6.511713418632868,5.5184866315306556
1.16592,-1.757509836782264,-4.564599882602557
1.16608,-2.389698063555289,3.511189387701599
1.1662400000000002,-0.8050423861786711,1.9305459575115642
1.1664,-5.262094028435203,3.1771811820012954
1.16656,1.777662053377006,8.391701422367014
1.1667200000000002,-5.983916403240462,1.8729097082439834
1.1668800000000001,-7.2653972212100415,-1.55918109206498
1.16704,-8.172683675150207,7.481130566534883
1.1672,-6.7887040435660175,2.174228562149746
1.1673600000000002,-6.5397991489389495,-4.67133839505832
1.1675200000000001,-7.364920967182901,-2.08862485743646
1.16768,-5.733710485149264,-0.7576232652342937
1.16784,-0.7099493984367999,-5.374100321210765
1.1680000000000001,-6.344245314407398,-7.312088496859801
1.16816,-5.777244731833617,0.9375375239977364
1.16832,-3.9214484860793446,-7.588687904947092
1.1684800000000002,-10.444634566168633,-5.063428655269158
1.1686400000000001,-2.5231575963897233,-4.381792438793007
1.1688,-2.9450713175475434,-1.173978067954467
1.16896,-6.309854624236687,-9.653457632852438
1.1691200000000002,-7.610614244447466,0.2892366220151001
1.16928,-6.629642552493387,3.8538680504740426
1.16944,-8.37924616976286,6.6015750183196715
1.1696000000000002,-8.605660644786225,-14.90977438926161
1.1697600000000001,-0.0867955513832234,-0.2347483036467432
1.16992,1.7462282347156812,-3.1217921550808487
1.17008,-3.189163335163948,-0.578145713647622
1.1702400000000002,-7.501310077328173,-2.0974954719646197
1.1704,-4.781079269354382,1.6719789165984396
1.17056,-9.80637792925173,-1.2714638471023956
1.1707200000000002,-6.143814916401904,-8.395495315965212
1.1708800000000001,-4.133851939181309,1.7969590517505716
1.17104,-7.571629030854477,-9.83816657249418
1.1712,3.4680645539954695,-2.236513923236701
1.1713600000000002,-3.526938140263901,-5.81427386119732
1.1715200000000001,-4.80511636020915,-5.51516583737396
1.17168,2.0481111687247733,-3.8283934651624048
1.17184,4.552927063690118,-4.040141857499212
1.1720000000000002,-2.491978523581515,-6.484637573673071
1.17216,1.3675940143890977,-10.20531903329816
1.17232,-4.481116027309847,4.096113160655354
1.1724800000000002,-3.4731048826607007,-6.819491899528368
1.1726400000000001,6.996631248106079,-7.205086140484738
1.1728,3.5790245691600178,-6.596007001815842
1.17296,9.139617050984338,7.633559567360305
1.1731200000000002,1.2970021188773124,-10.405212645398873
1.17328,-5.887859020483222,0.8205636870864048
1.17344,8.455169532057724,-4.196428438386111
1.1736000000000002,1.063036248922284,-10.196730458821666
1.1737600000000001,2.0228731331338863,-3.588286400534035
1.17392,1.7727309015059673,-5.834507960387706
1.17408,-2.6843025446181987,-9.188564647047412
1.1742400000000002,1.2963015677812424,-7.577651950667443
1.1744,-5.216967620168873,-6.195100715473941
1.17456,3.032158007048614,-3.4149773378192525
1.17472,2.918413983632151,0.826741274024477
1.1748800000000001,5.335788364515298,-2.683756660647235
1.17504,5.169775950879063,-3.7643885695669144
1.1752,6.097214621413972,-13.023308562405361
1.1753600000000002,2.5046703259064205,1.6432199293948369
1.1755200000000001,5.700256895795374,-6.421678955688594
1.17568,3.3389084064654653,-5.831541990812137
1.17584,3.4452284078768227,1.08853812843247
1.1760000000000002,6.317633470822919,-5.903598674979341
1.17616,1.9384976673552683,-7.469230295967876
1.17632,2.561242101430622,-4.118594482192874
1.1764800000000002,2.5316824844029395,-5.399402043264931
1.1766400000000001,7.157949059592026,-4.913356053585063
1.1768,-0.6042025751949545,-4.076106513119535
1.17696,4.200722725624358,2.6820098319401513
1.1771200000000002,8.518037169380372,-8.658638684168249
1.17728,7.313717050706509,0.8881168284931589
1.17744,7.405762186277166,-0.08623147127989428
1.1776000000000002,0.8496320085402201,-0.381263561453392
1.1777600000000001,6.828426200519806,5.584784239804193
1.17792,14.268196958188009,1.9411997930115386
1.17808,5.822416630430861,-5.618610849871575
1.1782400000000002,1.1849139435061058,-1.9264427296631539
1.1784000000000001,3.527847946882174,0.2979343732857879
1.17856,6.546640894708361,-4.713435147285802
1.17872,11.30833218502735,0.2926756910321712
1.1788800000000001,11.099586154530844,-2.2006129540796566
1.17904,9.86014750039165,0.2899735653759011
1.1792,7.501319175394356,3.256989418556184
1.1793600000000002,4.777785769396235,4.0114010664279744
1.1795200000000001,2.8601590658641447,0.16039890680149146
1.17968,6.94797479016085,0.2724142976432364
1.17984,7.746348293827582,-0.06108441635083458
1.1800000000000002,2.559886489569396,7.602962770787792
1.18016,10.52196812872182,1.9214478913288364
1.18032,10.202962634156835,2.3101718670520652
1.1804800000000002,-4.834357544920437,-0.6703546144095685
1.1806400000000001,-2.8583485506937816,-1.590069026755341
1.1808,2.3533512891552912,2.191305632374726
1.18096,14.719952336425177,1.8375637211240858
1.1811200000000002,6.667399527151707,5.531351297113033
1.18128,0.7695508299998499,4.57301559382158
1.18144,-0.023236461030686852,0.25536452161680445
1.1816000000000002,8.303677632049123,5.846317250292887
1.1817600000000001,0.027112237224528903,4.797546769145121
1.18192,-0.22901652195162467,4.023301336994983
1.18208,9.066368520147195,8.51842838622623
1.1822400000000002,0.2712497451718472,1.9888645617428495
1.1824000000000001,-1.8696435024843843,-2.562879753343513
1.18256,6.438328416802986,-1.341637231569775
1.18272,-5.043167261880223,5.932448642844771
1.1828800000000002,-0.07461324076455085,2.9057858677705246
1.18304,5.109219222366827,5.336925622788139
1.1832,0.4647929070770161,4.185920171945059
1.1833600000000002,4.206718351238775,5.4989894757010696
1.1835200000000001,2.0214902270741115,7.623588086824036
1.18368,-4.8524445004917,8.46212955268751
1.18384,2.4780038939248454,7.581018235155052
1.1840000000000002,-0.402389271129686,7.310396256549813
1.18416,2.112425398570476,4.939567582257501
1.18432,-3.1152961358263807,9.474826201420761
1.1844800000000002,1.3917948704351537,0.2560923669114227
1.1846400000000001,0.3659515160678611,9.526466825073925
1.1848,-0.9642858385749561,1.915879874825007
1.18496,2.70962246280473,10.462075559040922
1.1851200000000002,-3.581590223823547,9.21920693395084
1.1852800000000001,-7.077995253978213,4.0954126095592835
1.18544,6.361768189875331,5.3362614639568
1.1856,-6.276501113610807,-3.7880981300391032
1.1857600000000001,0.15477630190056565,1.5759033377088338
1.18592,-7.4784102447462475,3.552139783590057
1.18608,-3.1479672914885564,2.2556289602866118
1.1862400000000002,-5.997545306382189,5.542077917142469
1.1864000000000001,-0.44570516422565315,7.7283705150505115
1.18656,0.92220728247984,8.719868669578007
1.18672,-3.5737749849725837,8.775303186829367
1.1868800000000002,-1.6063363690900583,-1.197278215448433
1.18704,1.212553868569233,7.447349446798415
1.1872,-5.289324540520107,5.515884584602395
1.1873600000000002,-7.466719229701442,2.919523947706444
1.1875200000000001,-0.494379818303247,10.890094082607353
1.18768,0.31862337578531097,-4.453366925452527
1.18784,-11.789492513167094,0.8950768491229456
1.1880000000000002,-2.1909962981245137,2.3019381171566966
1.18816,-1.096689995732194,1.0190289027964294
1.18832,-5.609567372085944,1.6211753150340875
1.1884800000000002,-2.017605352814087,0.9195597452206662
1.1886400000000001,0.900144471986725,8.954544188695289
1.1888,1.837227092675325,5.225583488843916
1.18896,-6.761828356062239,3.2065952299700546
1.1891200000000002,-0.26112359751047115,1.4360660604803073
1.1892800000000001,-1.4094269226972802,0.579282971920463
1.18944,-7.322915195617247,1.5528488380018015
1.1896,-11.146313822445334,-1.4963862392717926
1.1897600000000002,2.8696574469589127,-0.8995621957510305
1.18992,-0.7210308430473624,6.1493374425748195
1.19008,-4.636911312622877,3.3518640527096695
1.1902400000000002,-3.0799410506403007,-2.489485653447448
1.1904000000000001,-3.200563212090906,-3.9142883079935378
1.19056,-1.5565244567396235,3.9788117933614435
1.19072,-1.3448215547337299,7.017229269943774
1.1908800000000002,-2.2828594723715163,-0.13884558801460925
1.19104,1.492128344298276,-2.713671102256044
1.1912,-12.029781539119119,-5.125313701444073
1.1913600000000002,-1.6222215926451011,-3.873210539178522
1.1915200000000001,-7.804066425690807,-3.2471453109464723
1.19168,-6.936756874557547,6.954698261069886
1.19184,2.952377064692274,1.7917822520925994
1.1920000000000002,3.014980858095624,-2.6563896775695897
1.19216,0.2211103024388342,-0.8579112487665025
1.19232,1.1677549906854812,-1.076737936593472
